product_handle,author,author_location,rating,title,content,author_country,commented_at,verify_purchase,feature,publish
red-printed-viscose-blended-midi-dress,Nidhi Joshi,"Pune, India",5,Exceeded expectations,"Bahut sundar hai, loved it. Lovely fabric, twirls so well and feels premium. Highly recommend to everyone!",IN,1/26/2026,yes,no,yes
black-printed-silk-blended-midi-dress,Megha Singh,"Delhi, India",5,Bahut sundar,"Even prettier than the photos. Flattering fit, great for brunch and dinners. Packaging was lovely.",IN,5/19/2026,yes,no,yes
pista-embroidered-silk-blended-kurta-bottom-dupatta-set,Pallavi Desai,"Surat, India",5,Repeat buyer,"Obsessed with this! Complete set, perfect for functions and got so many compliments. Adding more to my cart soon.",IN,5/15/2026,yes,no,yes
purple-embroidered-viscose-blended-co-ord-set,Kavya Roy,"Chandigarh, India",4,Runs slightly small,Quite happy with this. Both pieces fit well and the fabric is comfy. Would buy again.,IN,2/20/2026,yes,no,yes
yellow-solid-cotton-satin-co-ord-set,Diya Verma,"Mumbai, India",5,Beautiful piece,So so happy with this one. The fabric falls beautifully and feels premium. Highly recommend to everyone!,IN,4/26/2026,yes,no,yes
printed-teal-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Arjun Bhatia,"Jaipur, India",3,Just okay,Average experience honestly. Decent set but the work was simpler than expected. Might order again on a sale.,IN,5/11/2026,yes,no,yes
green-embroidered-silk-blended-kurta-bottom-dupatta-set,Aarohi Mehta,"Ludhiana, India",5,Got so many compliments,This is now my favourite. Embroidery is rich and the fit of all three pieces is spot on. Packaging was lovely.,IN,5/21/2026,yes,no,yes
white-embroidered-cotton-kurta-bottom-dupatta-set,Charvi Verma,"Raipur, India",5,Got so many compliments,"Bahut sundar hai, loved it. Complete set, perfect for functions and got so many compliments. Packaging was lovely.",IN,3/27/2026,yes,no,yes
green-embroidered-viscose-blended-co-ord-set-2,Sanya Chawla,"Kochi, India",5,Beautiful piece,Genuinely impressed. Top and pants both fit perfectly and the set looks so trendy. Repeat customer for sure.,IN,3/10/2026,yes,no,yes
peacock-printed-viscose-blended-midi-dress,Isha Joshi,"Coimbatore, India",5,Bahut sundar,This is now my favourite. Perfect length and the print is vibrant. Repeat customer for sure.,IN,6/17/2026,yes,no,yes
teal-blue-printed-embroidered-cotton-blended-midi-dress,Siddharth Roy,"Nashik, India",5,Perfect fit,"Loved it the moment I opened the parcel. Flattering fit, great for brunch and dinners. Highly recommend to everyone!",IN,1/13/2026,yes,yes,yes
yellow-embroidered-georgette-kurta-bottom-dupatta-set,Meera Sethi,"Nagpur, India",5,Repeat buyer,"Absolutely in love with this! Complete set, perfect for functions and got so many compliments. Highly recommend to everyone!",IN,5/11/2026,yes,no,yes
green-embroidered-cotton-co-ord-set,Megha Verma,"Jaipur, India",5,Beautiful piece,Obsessed with this! Top and pants both fit perfectly and the set looks so trendy. Highly recommend to everyone!,IN,5/14/2026,yes,no,yes
purple-solid-viscose-blended-korean-style-co-ord-set,Aanya Sinha,"Kolkata, India",5,Fabric is lovely,"Bahut sundar hai, loved it. The fabric falls beautifully and feels premium. Packaging was lovely.",IN,2/3/2026,yes,no,yes
purple-solid-viscose-blended-korean-style-co-ord-set,Aanya Joshi,"Nashik, India",5,Gorgeous!,Such a beautiful piece. Top and pants both fit perfectly and the set looks so trendy. Adding more to my cart soon.,IN,3/6/2026,yes,no,yes
sea-green-printed-crepe-silk-co-ord-set,Aanya Roy,"Ahmedabad, India",5,Highly recommend,Loved it the moment I opened the parcel. The fabric falls beautifully and feels premium. Packaging was lovely.,IN,3/29/2026,yes,yes,yes
royal-blue-embroidered-silk-blended-kurta-bottom-dupatta-set,Rahul Nair,"Hyderabad, India",4,Looks great,"Really pretty piece. Lovely set; dupatta is pretty, kurta fit slightly loose. Recommend it.",IN,5/23/2026,no,no,yes
green-embroidered-viscose-blended-sleeveless-straight-long-kurta,Divya Dubey,"Thane, India",5,Highly recommend,This is now my favourite. So comfortable for office wear and the colour is exactly as shown. Packaging was lovely.,IN,5/6/2026,yes,no,yes
white-embroidered-viscose-blended-co-ord-set,Aanya Malhotra,"Jaipur, India",5,Fabric is lovely,"This is now my favourite. Such a comfy co-ord, perfect for brunch and travel. Repeat customer for sure.",IN,2/4/2026,yes,no,yes
green-embroidered-silk-blended-kurta-bottom-dupatta-set,Trisha Banerjee,"Nagpur, India",5,Highly recommend,Obsessed with this! Embroidery is rich and the fit of all three pieces is spot on. Adding more to my cart soon.,IN,4/26/2026,yes,no,yes
teal-blue-embroidered-cotton-blended-midi-dress,Yash Sethi,"Coimbatore, India",5,So elegant,Even prettier than the photos. Perfect length and the print is vibrant. Highly recommend to everyone!,IN,6/12/2026,yes,no,yes
purple-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Manvi Bhat,"Hyderabad, India",5,Exceeded expectations,Worth every single rupee. The dupatta is gorgeous and the whole set feels festive and premium. Lovely Lady never disappoints.,IN,5/15/2026,yes,no,yes
sky-blue-embroidered-cotton-blended-midi-dress,Rishabh Sharma,"Vadodara, India",5,Highly recommend,"Loved it the moment I opened the parcel. Flattering fit, great for brunch and dinners. Repeat customer for sure.",IN,1/31/2026,yes,no,yes
peach-embroidered-silk-blended-kurta-bottom-dupatta-set,Neha Kulkarni,"Chandigarh, India",5,Beautiful piece,Worth every single rupee. Embroidery is rich and the fit of all three pieces is spot on. Packaging was lovely.,IN,3/15/2026,yes,no,yes
lavender-embroidered-viscose-silk-blended-co-ord-set,Anjali Bose,"Bengaluru, India",4,Looks great,Really pretty piece. Both pieces fit well and the fabric is comfy. Happy overall.,IN,2/1/2026,yes,no,yes
purple-printed-viscose-blended-midi-dress-3,Priya Chopra,"Bhubaneswar, India",5,Absolutely love it,"Such a beautiful piece. Lovely fabric, twirls so well and feels premium. Delivery was quick too.",IN,1/24/2026,yes,no,yes
green-embroidered-viscose-blended-sleeveless-straight-long-kurta,Pallavi Chauhan,"Chennai, India",5,Highly recommend,Genuinely impressed. So comfortable for office wear and the colour is exactly as shown. Highly recommend to everyone!,IN,5/25/2026,yes,no,yes
blue-printed-embroidered-cotton-blended-midi-dress,Sneha Gupta,"Thane, India",5,Fabric is lovely,Even prettier than the photos. The dress flows beautifully and is so comfortable. Will definitely order again.,IN,3/7/2026,yes,no,yes
purple-solid-viscose-blended-korean-style-co-ord-set,Janhvi Banerjee,"Gurugram, India",5,Beautiful piece,"Bahut sundar hai, loved it. Such a comfy co-ord, perfect for brunch and travel. Delivery was quick too.",IN,2/19/2026,yes,yes,yes
printed-teal-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Rishabh Agarwal,"Jaipur, India",4,Nice for the price,"Really pretty piece. Good set overall, the bottom was a little long. Good value for money.",IN,4/9/2026,yes,no,yes
multi-colour-printed-cotton-blended-midi-dress-2,Sonal Trivedi,"Delhi, India",5,So elegant,"Loved it the moment I opened the parcel. Lovely fabric, twirls so well and feels premium. Lovely Lady never disappoints.",IN,3/6/2026,yes,no,yes
sky-blue-embroidered-cotton-blended-midi-dress,Khushi Trivedi,"Gurugram, India",5,Perfect fit,"Genuinely impressed. Flattering fit, great for brunch and dinners. Adding more to my cart soon.",IN,2/26/2026,yes,no,yes
sea-green-embroidered-cotton-co-ord-set,Aditi Desai,"Kolkata, India",5,Absolutely love it,Obsessed with this! The colour is gorgeous in person and the fit is spot on. Adding more to my cart soon.,IN,1/10/2026,yes,no,yes
pink-embroidered-cotton-co-ord-set,Vaishnavi Gupta,"Mysuru, India",5,Exceeded expectations,"Obsessed with this! Such a comfy co-ord, perfect for brunch and travel. Adding more to my cart soon.",IN,1/23/2026,yes,no,yes
maroon-printed-viscose-blended-midi-dress,Sonal Bhat,"Raipur, India",4,Happy with it,Quite happy with this. Nice print; fit was slightly loose at the waist. Would buy again.,IN,6/5/2026,yes,no,yes
maroon-embroidered-silk-blended-kurta-bottom-dupatta-set,Payal Kulkarni,"Kochi, India",5,Repeat buyer,"Genuinely impressed. Complete set, perfect for functions and got so many compliments. Will definitely order again.",IN,4/30/2026,yes,no,yes
green-printed-crepe-silk-co-ord-set,Divya Malhotra,"Lucknow, India",5,Beautiful piece,So so happy with this one. The colour is gorgeous in person and the fit is spot on. Will definitely order again.,IN,3/24/2026,yes,no,yes
magenta-embroidered-silk-blended-kurta-bottom-dupatta-set,Trisha Mehta,"Noida, India",5,Bahut sundar,"Obsessed with this! Complete set, perfect for functions and got so many compliments. Packaging was lovely.",IN,3/19/2026,yes,no,yes
beige-solid-linen-blended-co-ord-set,Nidhi Desai,"Chandigarh, India",5,Highly recommend,Even prettier than the photos. The fabric falls beautifully and feels premium. Will definitely order again.,IN,3/20/2026,yes,no,yes
navy-embroidered-viscose-blended-co-ord-set,Priya Sinha,"Mumbai, India",5,Stunning in person,Obsessed with this! Top and pants both fit perfectly and the set looks so trendy. Highly recommend to everyone!,IN,6/20/2026,yes,no,yes
pista-embroidered-silk-blended-kurta-bottom-dupatta-set,Charvi Sethi,"Coimbatore, India",5,Gorgeous!,Worth every single rupee. The colour and the work look so elegant in person. Will definitely order again.,IN,5/26/2026,yes,yes,yes
purple-embroidered-viscose-silk-blended-co-ord-set,Khushi Pillai,"Chennai, India",5,Highly recommend,Absolutely in love with this! The colour is gorgeous in person and the fit is spot on. Delivery was quick too.,IN,6/1/2026,yes,no,yes
peach-embroidered-silk-blended-kurta-bottom-dupatta-set,Rhea Naidu,"Ludhiana, India",5,Fabric is lovely,Genuinely impressed. The colour and the work look so elegant in person. Will definitely order again.,IN,1/16/2026,yes,no,yes
green-embroidered-silk-blended-kurta-bottom-dupatta-set,Naina Saxena,"Thane, India",5,Stunning in person,Such a beautiful piece. The colour and the work look so elegant in person. Delivery was quick too.,IN,1/22/2026,no,no,yes
navy-solid-cotton-satin-co-ord-set,Kavya Agarwal,"Mysuru, India",4,Happy with it,Nice pick overall. Trendy co-ord; colour slightly different from the photo. Recommend it.,IN,4/29/2026,yes,no,yes
white-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Aanya Verma,"Lucknow, India",5,Premium quality,"This is now my favourite. Complete set, perfect for functions and got so many compliments. Adding more to my cart soon.",IN,5/3/2026,yes,no,yes
navy-blue-embroidered-viscose-blended-co-ord-set,Kritika Nair,"Indore, India",5,Bahut sundar,This is now my favourite. The fabric falls beautifully and feels premium. Highly recommend to everyone!,IN,1/28/2026,yes,no,yes
multi-colour-printed-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Saloni Dubey,"Pune, India",5,Exceeded expectations,Obsessed with this! The colour and the work look so elegant in person. Packaging was lovely.,IN,3/29/2026,yes,no,yes
navy-embroidered-viscose-blended-co-ord-set,Komal Gupta,"Guwahati, India",5,Highly recommend,Worth every single rupee. The fabric falls beautifully and feels premium. Lovely Lady never disappoints.,IN,1/8/2026,yes,no,yes
teal-blue-embroidered-cotton-blended-midi-dress,Ritika Sethi,"Noida, India",5,Best purchase,"Obsessed with this! Flattering fit, great for brunch and dinners. Adding more to my cart soon.",IN,2/13/2026,yes,no,yes
golden-coloured-embroidered-viscose-silk-blended-co-ord-set,Payal Iyer,"Mumbai, India",5,So elegant,Obsessed with this! The fabric falls beautifully and feels premium. Highly recommend to everyone!,IN,6/5/2026,yes,no,yes
magenta-embroidered-viscose-blended-co-ord-set,Harshita Singh,"Lucknow, India",5,Worth every rupee,"Genuinely impressed. Such a comfy co-ord, perfect for brunch and travel. Highly recommend to everyone!",IN,1/23/2026,yes,yes,yes
magenta-printed-embroidered-cotton-blended-midi-dress,Aarohi Jain,"Pune, India",5,Beautiful piece,"Worth every single rupee. Flattering fit, great for brunch and dinners. Delivery was quick too.",IN,2/20/2026,yes,yes,yes
green-embroidered-silk-blended-kurta-bottom-dupatta-set,Bhavya Khanna,"Indore, India",5,Repeat buyer,Obsessed with this! The dupatta is gorgeous and the whole set feels festive and premium. Adding more to my cart soon.,IN,4/27/2026,yes,no,yes
navy-embroidered-silk-blended-kurta-bottom-dupatta-set-2,Kritika Bhatia,"Guwahati, India",3,It's okay,Decent but nothing special. Decent set but the work was simpler than expected. Just be sure about the size.,IN,2/7/2026,yes,no,yes
pista-embroidered-cotton-blended-midi-dress,Trisha Naidu,"Ahmedabad, India",5,Highly recommend,Genuinely impressed. The dress flows beautifully and is so comfortable. Adding more to my cart soon.,IN,4/23/2026,yes,no,yes
cream-blue-embroidered-cotton-co-ord-set,Anjali Desai,"Hyderabad, India",4,Looks great,Nice pick overall. Both pieces fit well and the fabric is comfy. Recommend it.,IN,1/21/2026,yes,no,yes
maroon-embroidered-silk-blended-kurta-bottom-dupatta-set-3,Arjun Arora,"Kochi, India",5,Fabric is lovely,Worth every single rupee. The colour and the work look so elegant in person. Will definitely order again.,IN,1/14/2026,yes,no,yes
light-grey-embroidered-viscose-blended-co-ord-set,Aarohi Naidu,"Bengaluru, India",5,Perfect fit,So so happy with this one. Top and pants both fit perfectly and the set looks so trendy. Packaging was lovely.,IN,5/16/2026,yes,no,yes
yellow-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Kavya Joshi,"Gurugram, India",5,Worth every rupee,Even prettier than the photos. Embroidery is rich and the fit of all three pieces is spot on. Will definitely order again.,IN,2/13/2026,yes,no,yes
magenta-embroidered-silk-blended-kurta-bottom-dupatta-set,Isha Roy,"Patna, India",5,So elegant,This is now my favourite. Embroidery is rich and the fit of all three pieces is spot on. Highly recommend to everyone!,IN,4/26/2026,no,no,yes
lavender-embroidered-viscose-silk-blended-co-ord-set,Bhavya Kulkarni,"Chandigarh, India",5,Worth every rupee,"Such a beautiful piece. Such a comfy co-ord, perfect for brunch and travel. Delivery was quick too.",IN,5/26/2026,yes,yes,yes
pink-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Isha Mehta,"Nagpur, India",5,Got so many compliments,"Even prettier than the photos. Complete set, perfect for functions and got so many compliments. Repeat customer for sure.",IN,1/14/2026,yes,no,yes
lavender-printed-viscose-blended-midi-dress,Ridhima Trivedi,"Bengaluru, India",4,Good buy,Good one for the price. Nice print; fit was slightly loose at the waist. Recommend it.,IN,4/18/2026,yes,no,yes
purple-embroidered-viscose-silk-blended-co-ord-set,Bhavya Sharma,"Patna, India",5,Best purchase,Worth every single rupee. Top and pants both fit perfectly and the set looks so trendy. Lovely Lady never disappoints.,IN,1/14/2026,no,no,yes
sky-blue-printed-viscose-blended-midi-dress,Deepika Chauhan,"Vadodara, India",5,Gorgeous!,"Even prettier than the photos. Flattering fit, great for brunch and dinners. Repeat customer for sure.",IN,5/4/2026,yes,no,yes
maroon-embroidered-silk-blended-kurta-bottom-dupatta-set-3,Tara Pillai,"Bhopal, India",5,Premium quality,"Obsessed with this! Complete set, perfect for functions and got so many compliments. Adding more to my cart soon.",IN,5/3/2026,yes,no,yes
maroon-embroidered-silk-blended-kurta-bottom-dupatta-set,Lavanya Naidu,"Guwahati, India",5,So elegant,"Bahut sundar hai, loved it. Complete set, perfect for functions and got so many compliments. Repeat customer for sure.",IN,5/12/2026,yes,yes,yes
pink-embroidered-cotton-co-ord-set,Nisha Patel,"Bhopal, India",5,Stunning in person,"Obsessed with this! Such a comfy co-ord, perfect for brunch and travel. Will definitely order again.",IN,2/25/2026,yes,no,yes
navy-printed-viscose-blended-midi-dress,Siddharth Roy,"Bengaluru, India",3,Mixed feelings,It's an okay piece. Print is nice but the fit was average. Just be sure about the size.,IN,4/21/2026,yes,no,yes
white-embroidered-viscose-blended-co-ord-set-2,Divya Agarwal,"Delhi, India",5,Repeat buyer,Loved it the moment I opened the parcel. The colour is gorgeous in person and the fit is spot on. Will definitely order again.,IN,2/18/2026,yes,no,yes
multi-colour-printed-cotton-blended-midi-dress-2,Megha Naidu,"Indore, India",5,Worth every rupee,Worth every single rupee. The dress flows beautifully and is so comfortable. Delivery was quick too.,IN,1/29/2026,yes,no,yes
peach-embroidered-silk-blended-kurta-bottom-dupatta-set,Sakshi Agarwal,"Nashik, India",5,Worth every rupee,Even prettier than the photos. The colour and the work look so elegant in person. Lovely Lady never disappoints.,IN,4/1/2026,yes,no,yes
sky-blue-embroidered-cotton-co-ord-set,Naina Shetty,"Chandigarh, India",4,Runs slightly small,"Nice pick overall. Nice set, the pants were slightly loose but manageable. Recommend it.",IN,6/13/2026,yes,no,yes
