product_handle,author,author_location,rating,title,content,author_country,commented_at,verify_purchase,feature,publish
sky-blue-printed-viscose-blended-midi-dress,Divya Sethi,"Mumbai, India",5,Exceeded expectations,"Such a beautiful piece. Flattering fit, great for brunch and dinners. Highly recommend to everyone!",IN,2/7/2026,yes,no,yes
white-embroidered-cotton-kurta-bottom-dupatta-set,Divya Pandey,"Lucknow, India",4,Nice for the price,"Liked it a lot. Nice festive set, colour a touch different from the photo. Happy overall.",IN,3/12/2026,yes,no,yes
green-embroidered-silk-blended-kurta-bottom-dupatta-set,Shruti Banerjee,"Guwahati, India",5,Bahut sundar,Obsessed with this! The dupatta is gorgeous and the whole set feels festive and premium. Delivery was quick too.,IN,2/14/2026,yes,no,yes
mustard-embroidered-viscose-blended-sleeveless-straight-long-kurta,Saloni Rao,"Gurugram, India",5,Worth every rupee,This is now my favourite. So comfortable for office wear and the colour is exactly as shown. Adding more to my cart soon.,IN,4/2/2026,yes,no,yes
maroon-embroidered-silk-blended-kurta-bottom-dupatta-set,Harshita Sethi,"Lucknow, India",5,Bahut sundar,Worth every single rupee. The dupatta is gorgeous and the whole set feels festive and premium. Lovely Lady never disappoints.,IN,2/10/2026,yes,no,yes
golden-coloured-embroidered-viscose-silk-blended-co-ord-set,Naina Khanna,"Indore, India",5,Bahut sundar,Such a beautiful piece. Top and pants both fit perfectly and the set looks so trendy. Highly recommend to everyone!,IN,5/31/2026,yes,no,yes
off-white-embroidered-viscose-blended-straight-cut-long-kurta,Ridhima Shetty,"Mysuru, India",4,Good buy,Good one for the price. Fit is good and the fabric is comfortable. Happy overall.,IN,3/10/2026,yes,no,yes
pink-chikankari-embroidered-viscose-blended-lucknowi-co-ord-set,Shruti Sharma,"Chandigarh, India",5,Highly recommend,Worth every single rupee. The fabric falls beautifully and feels premium. Lovely Lady never disappoints.,IN,5/28/2026,yes,no,yes
teal-printed-viscose-blended-midi-dress,Ishita Shetty,"Chennai, India",5,Perfect fit,"Bahut sundar hai, loved it. Flattering fit, great for brunch and dinners. Repeat customer for sure.",IN,3/5/2026,yes,no,yes
purple-embroidered-viscose-blended-co-ord-set,Bhavya Verma,"Chennai, India",5,Gorgeous!,Genuinely impressed. Top and pants both fit perfectly and the set looks so trendy. Packaging was lovely.,IN,5/22/2026,yes,no,yes
off-white-embroidered-viscose-blended-straight-cut-long-kurta,Meera Malhotra,"Surat, India",5,Absolutely love it,"Bahut sundar hai, loved it. So comfortable for office wear and the colour is exactly as shown. Repeat customer for sure.",IN,2/6/2026,yes,no,yes
pink-printed-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Arjun Khanna,"Hyderabad, India",3,Decent,It's an okay piece. Kurta was nice but the dupatta felt thin. Might order again on a sale.,IN,1/21/2026,yes,no,yes
turquoise-blue-embroidered-silk-blended-3-4-sleeves-straight-cut-long-kurta,Trisha Iyer,"Indore, India",5,Repeat buyer,"Bahut sundar hai, loved it. Length is perfect and the stitching is neat. Packaging was lovely.",IN,3/28/2026,yes,no,yes
navy-embroidered-silk-blended-kurta-bottom-dupatta-set-3,Riya Gupta,"Pune, India",5,Absolutely love it,So so happy with this one. The dupatta is gorgeous and the whole set feels festive and premium. Adding more to my cart soon.,IN,5/28/2026,yes,no,yes
purple-printed-viscose-blended-midi-dress-3,Aanya Goel,"Patna, India",5,Beautiful piece,Worth every single rupee. Perfect length and the print is vibrant. Packaging was lovely.,IN,5/2/2026,yes,no,yes
red-embroidered-georgette-kurta-bottom-dupatta-set,Garima Chopra,"Ludhiana, India",5,Best purchase,"Bahut sundar hai, loved it. Complete set, perfect for functions and got so many compliments. Highly recommend to everyone!",IN,4/30/2026,yes,no,yes
white-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set-3,Anjali Bose,"Thane, India",5,Repeat buyer,Such a beautiful piece. The dupatta is gorgeous and the whole set feels festive and premium. Highly recommend to everyone!,IN,1/5/2026,yes,no,yes
green-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set-2,Harshita Chauhan,"Lucknow, India",5,Exceeded expectations,This is now my favourite. Embroidery is rich and the fit of all three pieces is spot on. Highly recommend to everyone!,IN,3/13/2026,yes,no,yes
purple-embroidered-silk-blended-kurta-bottom-dupatta-set-2,Nisha Malhotra,"Mumbai, India",5,Repeat buyer,"Loved it the moment I opened the parcel. Complete set, perfect for functions and got so many compliments. Lovely Lady never disappoints.",IN,2/21/2026,yes,no,yes
green-embroidered-viscose-blended-co-ord-set,Tara Jain,"Coimbatore, India",5,Exceeded expectations,Genuinely impressed. The fabric falls beautifully and feels premium. Packaging was lovely.,IN,5/27/2026,yes,no,yes
pink-solid-viscose-blended-korean-style-co-ord-set,Sonal Dubey,"Nashik, India",5,Absolutely love it,Genuinely impressed. The colour is gorgeous in person and the fit is spot on. Highly recommend to everyone!,IN,4/1/2026,yes,no,yes
maroon-embroidered-silk-blended-kurta-bottom-dupatta-set,Snigdha Sharma,"Mumbai, India",5,Fabric is lovely,So so happy with this one. The dupatta is gorgeous and the whole set feels festive and premium. Will definitely order again.,IN,4/21/2026,yes,no,yes
white-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set-3,Karan Mehta,"Guwahati, India",4,Really nice,"Quite happy with this. Lovely set; dupatta is pretty, kurta fit slightly loose. Would buy again.",IN,3/17/2026,yes,no,yes
green-embroidered-silk-blended-kurta-bottom-dupatta-set-2,Divya Trivedi,"Bengaluru, India",5,Best purchase,"Absolutely in love with this! Complete set, perfect for functions and got so many compliments. Repeat customer for sure.",IN,1/24/2026,yes,no,yes
purple-embroidered-silk-blended-kurta-bottom-dupatta-set,Payal Menon,"Mumbai, India",5,Perfect fit,Even prettier than the photos. The dupatta is gorgeous and the whole set feels festive and premium. Will definitely order again.,IN,3/22/2026,yes,no,yes
white-embroidered-viscose-blended-co-ord-set,Sakshi Arora,"Bhubaneswar, India",5,Gorgeous!,Such a beautiful piece. Top and pants both fit perfectly and the set looks so trendy. Repeat customer for sure.,IN,5/30/2026,yes,no,yes
beige-solid-linen-blended-co-ord-set,Tanvi Chopra,"Dehradun, India",5,Fabric is lovely,Obsessed with this! Top and pants both fit perfectly and the set looks so trendy. Will definitely order again.,IN,5/24/2026,yes,no,yes
sea-green-solid-cotton-satin-co-ord-set,Kritika Menon,"Chennai, India",5,Perfect fit,This is now my favourite. The colour is gorgeous in person and the fit is spot on. Lovely Lady never disappoints.,IN,1/14/2026,yes,no,yes
green-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set-2,Aditi Rao,"Pune, India",5,Bahut sundar,Loved it the moment I opened the parcel. Embroidery is rich and the fit of all three pieces is spot on. Repeat customer for sure.,IN,3/21/2026,yes,no,yes
maroon-embroidered-silk-blended-kurta-bottom-dupatta-set-4,Divya Sharma,"Jaipur, India",5,So elegant,This is now my favourite. The dupatta is gorgeous and the whole set feels festive and premium. Will definitely order again.,IN,5/5/2026,yes,no,yes
yellow-embroidered-georgette-kurta-bottom-dupatta-set,Ritika Sethi,"Indore, India",5,Premium quality,"Even prettier than the photos. Complete set, perfect for functions and got so many compliments. Highly recommend to everyone!",IN,2/8/2026,yes,no,yes
purple-printed-viscose-blended-midi-dress-3,Shruti Jain,"Ludhiana, India",5,Fabric is lovely,"Even prettier than the photos. Flattering fit, great for brunch and dinners. Adding more to my cart soon.",IN,6/5/2026,yes,no,yes
light-grey-embroidered-viscose-blended-co-ord-set,Rhea Mehta,"Delhi, India",5,Fabric is lovely,"Obsessed with this! Such a comfy co-ord, perfect for brunch and travel. Packaging was lovely.",IN,6/8/2026,yes,no,yes
violet-printed-crepe-silk-co-ord-set,Khushi Verma,"Mumbai, India",5,Repeat buyer,"So so happy with this one. Such a comfy co-ord, perfect for brunch and travel. Packaging was lovely.",IN,6/10/2026,yes,no,yes
red-printed-viscose-blended-midi-dress,Pallavi Singh,"Raipur, India",5,Gorgeous!,Genuinely impressed. Perfect length and the print is vibrant. Repeat customer for sure.,IN,1/17/2026,yes,no,yes
white-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set-2,Nidhi Trivedi,"Coimbatore, India",5,Premium quality,This is now my favourite. The dupatta is gorgeous and the whole set feels festive and premium. Adding more to my cart soon.,IN,4/25/2026,yes,no,yes
green-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set-2,Payal Sharma,"Lucknow, India",5,Bahut sundar,Genuinely impressed. Embroidery is rich and the fit of all three pieces is spot on. Adding more to my cart soon.,IN,2/23/2026,yes,no,yes
white-embroidered-cotton-kurta-bottom-dupatta-set,Aishwarya Jain,"Noida, India",5,Beautiful piece,Absolutely in love with this! The dupatta is gorgeous and the whole set feels festive and premium. Repeat customer for sure.,IN,6/15/2026,yes,no,yes
pink-chikankari-embroidered-viscose-blended-lucknowi-co-ord-set,Ishita Pillai,"Hyderabad, India",5,Worth every rupee,Genuinely impressed. Top and pants both fit perfectly and the set looks so trendy. Lovely Lady never disappoints.,IN,1/7/2026,yes,no,yes
maroon-embroidered-silk-blended-kurta-bottom-dupatta-set-3,Megha Roy,"Hyderabad, India",5,Perfect fit,"Obsessed with this! Complete set, perfect for functions and got so many compliments. Repeat customer for sure.",IN,1/10/2026,yes,no,yes
yellow-solid-viscose-blended-korean-style-co-ord-set,Saloni Jain,"Bhopal, India",5,Perfect fit,"Bahut sundar hai, loved it. The fabric falls beautifully and feels premium. Delivery was quick too.",IN,3/4/2026,yes,no,yes
purple-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Nisha Iyer,"Dehradun, India",5,Beautiful piece,Genuinely impressed. The colour and the work look so elegant in person. Packaging was lovely.,IN,6/17/2026,yes,no,yes
blue-printed-viscose-blended-midi-dress,Ishita Iyer,"Coimbatore, India",5,Highly recommend,Worth every single rupee. Perfect length and the print is vibrant. Lovely Lady never disappoints.,IN,1/29/2026,yes,no,yes
maroon-printed-viscose-blended-midi-dress,Janhvi Mishra,"Kochi, India",5,Gorgeous!,"Absolutely in love with this! Flattering fit, great for brunch and dinners. Delivery was quick too.",IN,1/11/2026,yes,no,yes
teal-blue-embroidered-cotton-blended-midi-dress,Pooja Bhat,"Dehradun, India",5,Best purchase,"Bahut sundar hai, loved it. Flattering fit, great for brunch and dinners. Packaging was lovely.",IN,2/24/2026,yes,no,yes
green-embroidered-viscose-blended-co-ord-set,Ishita Iyer,"Surat, India",4,Happy with it,Nice pick overall. Trendy co-ord; colour slightly different from the photo. Happy overall.,IN,5/10/2026,yes,no,yes
navy-solid-cotton-satin-co-ord-set,Ridhima Pillai,"Patna, India",5,So elegant,"Bahut sundar hai, loved it. Top and pants both fit perfectly and the set looks so trendy. Lovely Lady never disappoints.",IN,4/16/2026,yes,no,yes
green-printed-crepe-silk-co-ord-set,Nidhi Sinha,"Pune, India",5,Stunning in person,So so happy with this one. Top and pants both fit perfectly and the set looks so trendy. Repeat customer for sure.,IN,5/2/2026,yes,no,yes
navy-embroidered-silk-blended-kurta-bottom-dupatta-set,Nisha Reddy,"Coimbatore, India",4,Runs slightly small,"Quite happy with this. Lovely set; dupatta is pretty, kurta fit slightly loose. Happy overall.",IN,1/19/2026,yes,no,yes
pink-solid-viscose-blended-korean-style-co-ord-set-2,Kavya Kapoor,"Indore, India",5,Highly recommend,Absolutely in love with this! Top and pants both fit perfectly and the set looks so trendy. Packaging was lovely.,IN,2/27/2026,yes,no,yes
green-printed-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set-2,Divya Patel,"Mysuru, India",5,Worth every rupee,Worth every single rupee. Embroidery is rich and the fit of all three pieces is spot on. Repeat customer for sure.,IN,3/8/2026,yes,no,yes
maroon-embroidered-silk-blended-kurta-bottom-dupatta-set-4,Harshita Patel,"Mumbai, India",5,Beautiful piece,Such a beautiful piece. The colour and the work look so elegant in person. Packaging was lovely.,IN,6/13/2026,yes,no,yes
sea-green-embroidered-cotton-co-ord-set,Sneha Agarwal,"Bhubaneswar, India",4,Really nice,"Nice pick overall. Nice set, the pants were slightly loose but manageable. Recommend it.",IN,3/20/2026,yes,no,yes
maroon-embroidered-silk-blended-kurta-bottom-dupatta-set-2,Anjali Saxena,"Chennai, India",5,Repeat buyer,"Bahut sundar hai, loved it. Embroidery is rich and the fit of all three pieces is spot on. Lovely Lady never disappoints.",IN,4/3/2026,yes,no,yes
green-embroidered-viscose-blended-co-ord-set,Pooja Singh,"Kochi, India",5,Fabric is lovely,Even prettier than the photos. The colour is gorgeous in person and the fit is spot on. Lovely Lady never disappoints.,IN,3/1/2026,yes,no,yes
purple-printed-viscose-blended-midi-dress-3,Nisha Reddy,"Mysuru, India",5,Worth every rupee,"Obsessed with this! Flattering fit, great for brunch and dinners. Repeat customer for sure.",IN,1/28/2026,yes,no,yes
green-printed-rayon-midi-dress-2,Naina Jain,"Kolkata, India",5,Perfect fit,Obsessed with this! The dress flows beautifully and is so comfortable. Highly recommend to everyone!,IN,1/12/2026,yes,yes,yes
black-embroidered-viscose-blended-co-ord-set,Swati Patel,"Kolkata, India",5,Repeat buyer,This is now my favourite. The colour is gorgeous in person and the fit is spot on. Will definitely order again.,IN,2/14/2026,yes,no,yes
peach-printed-viscose-blended-midi-dress,Diya Chopra,"Bhopal, India",5,Got so many compliments,"So so happy with this one. Flattering fit, great for brunch and dinners. Delivery was quick too.",IN,2/19/2026,yes,no,yes
magenta-embroidered-silk-blended-kurta-bottom-dupatta-set,Naina Reddy,"Surat, India",5,Beautiful piece,Genuinely impressed. The dupatta is gorgeous and the whole set feels festive and premium. Delivery was quick too.,IN,6/1/2026,yes,no,yes
peach-embroidered-silk-blended-kurta-bottom-dupatta-set,Aishwarya Mishra,"Surat, India",5,Beautiful piece,So so happy with this one. The dupatta is gorgeous and the whole set feels festive and premium. Delivery was quick too.,IN,6/3/2026,yes,no,yes
sea-green-solid-cotton-satin-co-ord-set,Garima Verma,"Pune, India",5,Beautiful piece,"Bahut sundar hai, loved it. Top and pants both fit perfectly and the set looks so trendy. Will definitely order again.",IN,1/29/2026,yes,no,yes
yellow-embroidered-georgette-kurta-bottom-dupatta-set,Meera Singh,"Hyderabad, India",5,So elegant,"Bahut sundar hai, loved it. The colour and the work look so elegant in person. Packaging was lovely.",IN,4/14/2026,no,no,yes
green-printed-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set-2,Rahul Roy,"Nagpur, India",3,Average,Had mixed feelings about this. Decent set but the work was simpler than expected. Might order again on a sale.,IN,4/14/2026,yes,no,yes
red-embroidered-georgette-kurta-bottom-dupatta-set,Khushi Bhatia,"Vadodara, India",5,Stunning in person,Worth every single rupee. The dupatta is gorgeous and the whole set feels festive and premium. Repeat customer for sure.,IN,2/7/2026,no,no,yes
white-embroidered-georgette-kurta-bottom-dupatta-set,Aishwarya Bhatia,"Nagpur, India",4,Really nice,"Good one for the price. Lovely set; dupatta is pretty, kurta fit slightly loose. Good value for money.",IN,1/9/2026,yes,no,yes
white-embroidered-georgette-kurta-bottom-dupatta-set,Anjali Chauhan,"Ahmedabad, India",5,Highly recommend,"Absolutely in love with this! Complete set, perfect for functions and got so many compliments. Lovely Lady never disappoints.",IN,3/21/2026,yes,no,yes
navy-solid-cotton-satin-co-ord-set,Khushi Pandey,"Delhi, India",5,Best purchase,Obsessed with this! The colour is gorgeous in person and the fit is spot on. Highly recommend to everyone!,IN,3/17/2026,yes,yes,yes
forest-green-printed-viscose-blended-midi-dress,Naina Sinha,"Delhi, India",5,Got so many compliments,So so happy with this one. The dress flows beautifully and is so comfortable. Adding more to my cart soon.,IN,5/27/2026,yes,no,yes
blue-embroidered-cotton-kurta-bottom-dupatta-set,Megha Bhat,"Lucknow, India",5,Bahut sundar,"So so happy with this one. Complete set, perfect for functions and got so many compliments. Delivery was quick too.",IN,3/9/2026,yes,no,yes
green-embroidered-cotton-co-ord-set,Janhvi Goel,"Gurugram, India",5,Fabric is lovely,"This is now my favourite. Such a comfy co-ord, perfect for brunch and travel. Delivery was quick too.",IN,2/2/2026,yes,no,yes
turquoise-green-solid-cotton-satin-co-ord-set,Janhvi Singh,"Ahmedabad, India",5,Perfect fit,Loved it the moment I opened the parcel. The fabric falls beautifully and feels premium. Will definitely order again.,IN,1/29/2026,yes,no,yes
green-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set-2,Payal Joshi,"Noida, India",5,Beautiful piece,"Obsessed with this! Complete set, perfect for functions and got so many compliments. Highly recommend to everyone!",IN,3/31/2026,yes,yes,yes
green-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Saloni Trivedi,"Dehradun, India",5,Stunning in person,Even prettier than the photos. The colour and the work look so elegant in person. Delivery was quick too.,IN,2/8/2026,yes,no,yes
white-embroidered-cotton-kurta-bottom-dupatta-set,Rohan Singh,"Guwahati, India",5,Perfect fit,Genuinely impressed. The colour and the work look so elegant in person. Lovely Lady never disappoints.,IN,5/24/2026,no,no,yes
green-printed-rayon-midi-dress-2,Shruti Singh,"Mumbai, India",5,Fabric is lovely,Even prettier than the photos. Perfect length and the print is vibrant. Highly recommend to everyone!,IN,1/27/2026,yes,no,yes
