product_handle,author,author_location,rating,title,content,author_country,commented_at,verify_purchase,feature,publish
purple-solid-viscose-blended-korean-style-co-ord-set,Snigdha Patel,"Thane, India",5,Repeat buyer,Obsessed with this! Top and pants both fit perfectly and the set looks so trendy. Delivery was quick too.,IN,3/19/2026,yes,no,yes
navy-embroidered-silk-blended-kurta-bottom-dupatta-set-4,Saloni Khanna,"Dehradun, India",4,Nice for the price,"Liked it a lot. Lovely set; dupatta is pretty, kurta fit slightly loose. Recommend it.",IN,3/2/2026,yes,no,yes
magenta-printed-embroidered-cotton-blended-midi-dress,Ridhima Malhotra,"Jaipur, India",5,Perfect fit,"Obsessed with this! Flattering fit, great for brunch and dinners. Highly recommend to everyone!",IN,3/14/2026,yes,no,yes
wine-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set-2,Priya Bhat,"Visakhapatnam, India",5,Bahut sundar,Loved it the moment I opened the parcel. The dupatta is gorgeous and the whole set feels festive and premium. Delivery was quick too.,IN,6/1/2026,yes,no,yes
red-printed-viscose-blended-midi-dress-2,Payal Sethi,"Thane, India",3,Just okay,Decent but nothing special. Print is nice but the fit was average. Just be sure about the size.,IN,4/19/2026,yes,no,yes
sky-blue-printed-viscose-blended-midi-dress,Saloni Arora,"Pune, India",5,Premium quality,Even prettier than the photos. Perfect length and the print is vibrant. Packaging was lovely.,IN,1/24/2026,yes,no,yes
black-printed-silk-blended-midi-dress,Bhavya Bajaj,"Nagpur, India",5,Stunning in person,Even prettier than the photos. Perfect length and the print is vibrant. Packaging was lovely.,IN,2/23/2026,yes,no,yes
pink-chikankari-embroidered-viscose-blended-lucknowi-co-ord-set,Meera Desai,"Patna, India",4,Runs slightly small,Nice pick overall. Both pieces fit well and the fabric is comfy. Would buy again.,IN,2/1/2026,yes,no,yes
beige-solid-linen-blended-co-ord-set,Neha Mishra,"Chennai, India",5,Absolutely love it,"Bahut sundar hai, loved it. The fabric falls beautifully and feels premium. Repeat customer for sure.",IN,5/27/2026,yes,no,yes
yellow-solid-cotton-satin-co-ord-set,Khushi Desai,"Delhi, India",5,Perfect fit,"Genuinely impressed. Such a comfy co-ord, perfect for brunch and travel. Lovely Lady never disappoints.",IN,1/5/2026,yes,no,yes
forest-green-printed-viscose-blended-midi-dress,Kavya Sinha,"Hyderabad, India",5,Absolutely love it,Absolutely in love with this! The dress flows beautifully and is so comfortable. Delivery was quick too.,IN,5/16/2026,yes,no,yes
sky-blue-embroidered-cotton-co-ord-set,Sakshi Goel,"Bengaluru, India",5,Best purchase,"Worth every single rupee. Such a comfy co-ord, perfect for brunch and travel. Will definitely order again.",IN,2/6/2026,yes,no,yes
purple-embroidered-viscose-silk-blended-co-ord-set,Snigdha Malhotra,"Kolkata, India",5,Premium quality,"Bahut sundar hai, loved it. Such a comfy co-ord, perfect for brunch and travel. Repeat customer for sure.",IN,6/13/2026,yes,no,yes
black-embroidered-viscose-blended-co-ord-set,Ananya Chauhan,"Lucknow, India",4,Good quality,"Nice pick overall. Nice set, the pants were slightly loose but manageable. Would buy again.",IN,2/15/2026,yes,no,yes
green-embroidered-silk-blended-kurta-bottom-dupatta-set-2,Shruti Saxena,"Nashik, India",4,Runs slightly small,"Liked it a lot. Good set overall, the bottom was a little long. Good value for money.",IN,3/28/2026,yes,no,yes
blue-embroidered-silk-blended-kurta-bottom-dupatta-set,Pooja Banerjee,"Visakhapatnam, India",5,So elegant,Genuinely impressed. Embroidery is rich and the fit of all three pieces is spot on. Adding more to my cart soon.,IN,1/23/2026,yes,no,yes
purple-embroidered-viscose-blended-co-ord-set,Neha Pandey,"Dehradun, India",4,Pretty and comfy,Good one for the price. Both pieces fit well and the fabric is comfy. Happy overall.,IN,1/16/2026,yes,no,yes
green-embroidered-viscose-blended-co-ord-set,Aditi Sethi,"Coimbatore, India",5,Worth every rupee,Even prettier than the photos. Top and pants both fit perfectly and the set looks so trendy. Packaging was lovely.,IN,1/15/2026,yes,no,yes
green-printed-rayon-midi-dress,Ananya Agarwal,"Bengaluru, India",5,Stunning in person,"Loved it the moment I opened the parcel. Flattering fit, great for brunch and dinners. Packaging was lovely.",IN,1/7/2026,yes,no,yes
red-printed-viscose-blended-midi-dress,Megha Pandey,"Surat, India",5,Repeat buyer,Genuinely impressed. Perfect length and the print is vibrant. Repeat customer for sure.,IN,1/18/2026,yes,yes,yes
beige-solid-linen-blended-co-ord-set,Charvi Sharma,"Coimbatore, India",5,Beautiful piece,Worth every single rupee. The fabric falls beautifully and feels premium. Packaging was lovely.,IN,1/10/2026,yes,no,yes
navy-solid-cotton-satin-co-ord-set,Sakshi Menon,"Pune, India",5,Perfect fit,Worth every single rupee. The fabric falls beautifully and feels premium. Highly recommend to everyone!,IN,2/12/2026,no,no,yes
white-embroidered-viscose-blended-co-ord-set-2,Snigdha Reddy,"Coimbatore, India",5,Best purchase,Obsessed with this! The colour is gorgeous in person and the fit is spot on. Adding more to my cart soon.,IN,1/7/2026,yes,no,yes
grey-printed-crepe-silk-co-ord-set,Pallavi Sinha,"Chennai, India",5,Stunning in person,Loved it the moment I opened the parcel. The colour is gorgeous in person and the fit is spot on. Repeat customer for sure.,IN,3/10/2026,yes,yes,yes
sky-blue-printed-viscose-blended-midi-dress,Rhea Saxena,"Chennai, India",5,Fabric is lovely,Absolutely in love with this! Perfect length and the print is vibrant. Packaging was lovely.,IN,4/6/2026,yes,no,yes
yellow-embroidered-silk-blended-3-4-sleeves-straight-cut-long-kurta,Ridhima Chawla,"Bhubaneswar, India",5,Stunning in person,Such a beautiful piece. Length is perfect and the stitching is neat. Lovely Lady never disappoints.,IN,4/13/2026,yes,no,yes
blue-embroidered-silk-blended-kurta-bottom-dupatta-set,Sneha Dubey,"Chennai, India",5,Gorgeous!,This is now my favourite. The colour and the work look so elegant in person. Packaging was lovely.,IN,4/2/2026,yes,no,yes
white-printed-chanderi-kurta-bottom-dupatta-set,Garima Sinha,"Ahmedabad, India",5,Premium quality,So so happy with this one. The colour and the work look so elegant in person. Will definitely order again.,IN,1/26/2026,yes,no,yes
printed-magenta-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Saloni Malhotra,"Lucknow, India",4,Good quality,"Really pretty piece. Lovely set; dupatta is pretty, kurta fit slightly loose. Happy overall.",IN,1/9/2026,yes,no,yes
peacock-printed-viscose-blended-midi-dress-2,Aditi Kulkarni,"Jaipur, India",5,Repeat buyer,Absolutely in love with this! Perfect length and the print is vibrant. Delivery was quick too.,IN,6/12/2026,yes,no,yes
green-printed-crepe-silk-co-ord-set,Charvi Pillai,"Lucknow, India",5,Premium quality,Absolutely in love with this! The fabric falls beautifully and feels premium. Packaging was lovely.,IN,5/25/2026,no,no,yes
peacock-printed-viscose-blended-midi-dress,Anjali Goel,"Visakhapatnam, India",4,Really nice,"Nice pick overall. Good dress, the length was a little long for me. Happy overall.",IN,3/15/2026,yes,no,yes
purple-embroidered-cotton-blended-midi-dress,Kavya Trivedi,"Bhubaneswar, India",4,Really nice,"Nice pick overall. Good dress, the length was a little long for me. Would buy again.",IN,5/17/2026,yes,no,yes
purple-embroidered-cotton-blended-midi-dress,Saloni Rao,"Lucknow, India",4,Good quality,"Nice pick overall. Good dress, the length was a little long for me. Would buy again.",IN,5/29/2026,yes,no,yes
navy-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Aarohi Desai,"Raipur, India",5,Highly recommend,This is now my favourite. The colour and the work look so elegant in person. Packaging was lovely.,IN,5/18/2026,yes,no,yes
peach-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Shruti Malhotra,"Chandigarh, India",5,Premium quality,Absolutely in love with this! The dupatta is gorgeous and the whole set feels festive and premium. Highly recommend to everyone!,IN,3/13/2026,yes,no,yes
green-printed-rayon-midi-dress-2,Swati Chopra,"Visakhapatnam, India",5,Gorgeous!,"This is now my favourite. Flattering fit, great for brunch and dinners. Will definitely order again.",IN,5/15/2026,yes,no,yes
multi-colour-printed-cotton-blended-midi-dress-2,Shruti Trivedi,"Mumbai, India",5,Exceeded expectations,"Loved it the moment I opened the parcel. Lovely fabric, twirls so well and feels premium. Packaging was lovely.",IN,5/14/2026,yes,no,yes
sky-blue-embroidered-cotton-blended-midi-dress,Snigdha Menon,"Guwahati, India",5,Beautiful piece,"This is now my favourite. Lovely fabric, twirls so well and feels premium. Will definitely order again.",IN,4/14/2026,yes,no,yes
white-embroidered-viscose-blended-co-ord-set-2,Anjali Singh,"Hyderabad, India",5,Gorgeous!,"Obsessed with this! Such a comfy co-ord, perfect for brunch and travel. Delivery was quick too.",IN,1/19/2026,yes,no,yes
green-printed-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Ridhima Sharma,"Surat, India",5,Absolutely love it,Obsessed with this! The dupatta is gorgeous and the whole set feels festive and premium. Adding more to my cart soon.,IN,6/16/2026,yes,no,yes
lavender-printed-viscose-blended-midi-dress,Mahika Mishra,"Chennai, India",5,Absolutely love it,"So so happy with this one. Lovely fabric, twirls so well and feels premium. Repeat customer for sure.",IN,3/17/2026,yes,no,yes
pink-chikankari-embroidered-viscose-blended-lucknowi-co-ord-set,Divya Bhatia,"Mumbai, India",5,Stunning in person,Obsessed with this! The colour is gorgeous in person and the fit is spot on. Repeat customer for sure.,IN,5/10/2026,yes,no,yes
printed-teal-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Kritika Dubey,"Delhi, India",5,Got so many compliments,Obsessed with this! Embroidery is rich and the fit of all three pieces is spot on. Highly recommend to everyone!,IN,5/5/2026,yes,no,yes
pink-printed-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Sanya Pandey,"Lucknow, India",5,Highly recommend,Loved it the moment I opened the parcel. The colour and the work look so elegant in person. Adding more to my cart soon.,IN,4/23/2026,yes,no,yes
white-solid-viscose-blended-korean-style-co-ord-set,Khushi Gupta,"Mysuru, India",5,Repeat buyer,"Absolutely in love with this! Such a comfy co-ord, perfect for brunch and travel. Repeat customer for sure.",IN,6/20/2026,yes,no,yes
green-printed-crepe-silk-co-ord-set,Tara Reddy,"Bhopal, India",5,Stunning in person,"Obsessed with this! Such a comfy co-ord, perfect for brunch and travel. Delivery was quick too.",IN,5/20/2026,no,no,yes
maroon-solid-cotton-satin-co-ord-set,Vaishnavi Bose,"Thane, India",5,Repeat buyer,This is now my favourite. The fabric falls beautifully and feels premium. Packaging was lovely.,IN,1/27/2026,yes,no,yes
green-solid-viscose-blended-korean-style-co-ord-set,Deepika Agarwal,"Nashik, India",5,Bahut sundar,"Bahut sundar hai, loved it. The colour is gorgeous in person and the fit is spot on. Highly recommend to everyone!",IN,6/20/2026,yes,no,yes
yellow-embroidered-cotton-co-ord-set,Tanvi Rao,"Pune, India",5,Worth every rupee,Genuinely impressed. Top and pants both fit perfectly and the set looks so trendy. Adding more to my cart soon.,IN,1/19/2026,yes,no,yes
teal-printed-viscose-blended-midi-dress-2,Sneha Chawla,"Vadodara, India",5,Best purchase,"Even prettier than the photos. Flattering fit, great for brunch and dinners. Repeat customer for sure.",IN,4/25/2026,yes,no,yes
golden-coloured-embroidered-viscose-silk-blended-co-ord-set,Manvi Rao,"Kochi, India",5,Best purchase,Worth every single rupee. The colour is gorgeous in person and the fit is spot on. Delivery was quick too.,IN,5/29/2026,yes,no,yes
lavender-embroidered-viscose-silk-blended-co-ord-set,Simran Dubey,"Kochi, India",5,Repeat buyer,This is now my favourite. The colour is gorgeous in person and the fit is spot on. Packaging was lovely.,IN,6/10/2026,yes,no,yes
green-printed-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Neha Singh,"Raipur, India",5,Gorgeous!,This is now my favourite. The colour and the work look so elegant in person. Repeat customer for sure.,IN,6/14/2026,no,no,yes
peach-embroidered-silk-blended-kurta-bottom-dupatta-set,Pooja Bajaj,"Vadodara, India",3,It's okay,Average experience honestly. Decent set but the work was simpler than expected. Just be sure about the size.,IN,3/5/2026,yes,no,yes
yellow-embroidered-silk-blended-3-4-sleeves-straight-cut-long-kurta,Lavanya Patel,"Indore, India",5,Fabric is lovely,Obsessed with this! The embroidery is delicate and looks really premium. Packaging was lovely.,IN,4/15/2026,yes,no,yes
dark-green-printed-viscose-blended-midi-dress-2,Ananya Agarwal,"Raipur, India",5,Best purchase,Such a beautiful piece. The dress flows beautifully and is so comfortable. Lovely Lady never disappoints.,IN,1/15/2026,yes,no,yes
dark-green-printed-viscose-blended-midi-dress,Janhvi Joshi,"Hyderabad, India",5,Exceeded expectations,"Genuinely impressed. Lovely fabric, twirls so well and feels premium. Lovely Lady never disappoints.",IN,1/5/2026,yes,no,yes
pista-embroidered-silk-blended-kurta-bottom-dupatta-set,Snigdha Sinha,"Dehradun, India",3,It's okay,Decent but nothing special. Kurta was nice but the dupatta felt thin. Okay for the price.,IN,4/11/2026,yes,no,yes
brown-embroidered-silk-blended-3-4-sleeves-straight-cut-long-kurta,Aishwarya Verma,"Gurugram, India",5,Worth every rupee,Obsessed with this! Length is perfect and the stitching is neat. Delivery was quick too.,IN,5/25/2026,yes,no,yes
red-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Isha Kulkarni,"Kochi, India",5,Got so many compliments,"Worth every single rupee. Complete set, perfect for functions and got so many compliments. Repeat customer for sure.",IN,2/26/2026,yes,no,yes
purple-embroidered-viscose-blended-co-ord-set,Pallavi Dubey,"Hyderabad, India",4,Runs slightly small,Nice pick overall. Trendy co-ord; colour slightly different from the photo. Recommend it.,IN,5/24/2026,yes,no,yes
navy-embroidered-viscose-blended-co-ord-set,Sneha Mishra,"Ludhiana, India",5,Bahut sundar,"Worth every single rupee. Such a comfy co-ord, perfect for brunch and travel. Lovely Lady never disappoints.",IN,2/16/2026,yes,yes,yes
pista-embroidered-silk-blended-kurta-bottom-dupatta-set,Harshita Reddy,"Nagpur, India",5,Worth every rupee,Obsessed with this! The dupatta is gorgeous and the whole set feels festive and premium. Adding more to my cart soon.,IN,2/23/2026,yes,no,yes
pista-printed-viscose-blended-midi-dress,Tanvi Patel,"Visakhapatnam, India",5,Repeat buyer,Worth every single rupee. Perfect length and the print is vibrant. Delivery was quick too.,IN,5/24/2026,yes,no,yes
white-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set-2,Payal Malhotra,"Chandigarh, India",5,Perfect fit,"Worth every single rupee. Complete set, perfect for functions and got so many compliments. Lovely Lady never disappoints.",IN,3/13/2026,yes,no,yes
