product_handle,author,author_location,rating,title,content,author_country,commented_at,verify_purchase,feature,publish
white-solid-viscose-blended-korean-style-co-ord-set,Snigdha Nair,"Bengaluru, India",5,Fabric is lovely,Loved it the moment I opened the parcel. Top and pants both fit perfectly and the set looks so trendy. Packaging was lovely.,IN,5/2/2026,yes,no,yes
magenta-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Aditi Kapoor,"Bhubaneswar, India",5,Highly recommend,Even prettier than the photos. The dupatta is gorgeous and the whole set feels festive and premium. Adding more to my cart soon.,IN,2/17/2026,yes,no,yes
navy-printed-viscose-blended-midi-dress-2,Ishita Kulkarni,"Guwahati, India",5,Fabric is lovely,Such a beautiful piece. Perfect length and the print is vibrant. Repeat customer for sure.,IN,5/1/2026,yes,no,yes
pink-embroidered-cotton-blended-midi-dress,Aanya Mishra,"Dehradun, India",5,Bahut sundar,Genuinely impressed. The dress flows beautifully and is so comfortable. Highly recommend to everyone!,IN,6/8/2026,no,no,yes
peach-embroidered-silk-blended-kurta-bottom-dupatta-set,Rohan Goel,"Raipur, India",5,Stunning in person,"Genuinely impressed. Complete set, perfect for functions and got so many compliments. Lovely Lady never disappoints.",IN,4/23/2026,no,no,yes
rama-embroidered-viscose-blended-co-ord-set,Neha Shetty,"Raipur, India",5,So elegant,"Bahut sundar hai, loved it. The fabric falls beautifully and feels premium. Packaging was lovely.",IN,3/9/2026,yes,no,yes
wine-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Sonal Arora,"Dehradun, India",5,Fabric is lovely,Even prettier than the photos. The dupatta is gorgeous and the whole set feels festive and premium. Delivery was quick too.,IN,1/22/2026,yes,yes,yes
green-printed-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set-2,Ritika Shetty,"Hyderabad, India",5,Perfect fit,Such a beautiful piece. The colour and the work look so elegant in person. Delivery was quick too.,IN,2/25/2026,yes,no,yes
green-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set-2,Anjali Goel,"Mysuru, India",5,Stunning in person,"Even prettier than the photos. Complete set, perfect for functions and got so many compliments. Will definitely order again.",IN,6/14/2026,yes,no,yes
lavender-printed-viscose-blended-midi-dress,Aarohi Reddy,"Thane, India",4,Runs slightly small,Quite happy with this. Pretty dress and comfortable fabric. Recommend it.,IN,1/27/2026,yes,no,yes
black-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Ritika Shetty,"Mysuru, India",5,Worth every rupee,Even prettier than the photos. Embroidery is rich and the fit of all three pieces is spot on. Adding more to my cart soon.,IN,1/5/2026,yes,yes,yes
white-embroidered-viscose-silk-blended-co-ord-set,Kavya Bhat,"Bhopal, India",5,Exceeded expectations,"Obsessed with this! Such a comfy co-ord, perfect for brunch and travel. Lovely Lady never disappoints.",IN,1/25/2026,yes,no,yes
pink-solid-viscose-blended-korean-style-co-ord-set-2,Sanya Bose,"Nashik, India",5,Best purchase,"Bahut sundar hai, loved it. The colour is gorgeous in person and the fit is spot on. Repeat customer for sure.",IN,4/6/2026,yes,no,yes
blue-printed-viscose-blended-midi-dress,Nisha Khanna,"Jaipur, India",5,Highly recommend,This is now my favourite. Perfect length and the print is vibrant. Adding more to my cart soon.,IN,2/18/2026,yes,no,yes
navy-solid-cotton-satin-co-ord-set,Priya Chopra,"Hyderabad, India",5,Gorgeous!,Even prettier than the photos. Top and pants both fit perfectly and the set looks so trendy. Packaging was lovely.,IN,4/29/2026,yes,no,yes
yellow-solid-viscose-blended-korean-style-co-ord-set,Charvi Saxena,"Ludhiana, India",5,Absolutely love it,Such a beautiful piece. The colour is gorgeous in person and the fit is spot on. Highly recommend to everyone!,IN,4/1/2026,yes,no,yes
maroon-embroidered-silk-blended-kurta-bottom-dupatta-set-4,Aishwarya Desai,"Hyderabad, India",5,Worth every rupee,"This is now my favourite. Complete set, perfect for functions and got so many compliments. Repeat customer for sure.",IN,3/20/2026,yes,yes,yes
green-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Ananya Mishra,"Mumbai, India",5,Beautiful piece,This is now my favourite. The colour and the work look so elegant in person. Lovely Lady never disappoints.,IN,4/28/2026,yes,no,yes
pink-solid-viscose-blended-korean-style-co-ord-set-2,Aditya Reddy,"Ahmedabad, India",5,Bahut sundar,Absolutely in love with this! The colour is gorgeous in person and the fit is spot on. Delivery was quick too.,IN,6/2/2026,yes,no,yes
teal-blue-embroidered-cotton-co-ord-set,Isha Bose,"Bhopal, India",5,Perfect fit,Obsessed with this! The fabric falls beautifully and feels premium. Delivery was quick too.,IN,4/24/2026,yes,no,yes
purple-printed-viscose-blended-midi-dress-2,Meera Bajaj,"Pune, India",5,Exceeded expectations,"This is now my favourite. Flattering fit, great for brunch and dinners. Will definitely order again.",IN,4/2/2026,yes,no,yes
sea-green-printed-crepe-silk-co-ord-set,Megha Mehta,"Mysuru, India",5,Premium quality,Obsessed with this! Top and pants both fit perfectly and the set looks so trendy. Packaging was lovely.,IN,3/12/2026,yes,no,yes
purple-printed-viscose-blended-midi-dress,Riya Chawla,"Ludhiana, India",5,Highly recommend,So so happy with this one. The dress flows beautifully and is so comfortable. Repeat customer for sure.,IN,5/31/2026,yes,no,yes
red-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Divya Trivedi,"Vadodara, India",5,Gorgeous!,"This is now my favourite. Complete set, perfect for functions and got so many compliments. Delivery was quick too.",IN,5/19/2026,yes,no,yes
navy-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Aditya Roy,"Mysuru, India",5,Got so many compliments,Even prettier than the photos. Embroidery is rich and the fit of all three pieces is spot on. Will definitely order again.,IN,4/16/2026,yes,no,yes
sea-green-printed-crepe-silk-co-ord-set,Lavanya Gupta,"Chandigarh, India",5,Stunning in person,Loved it the moment I opened the parcel. Top and pants both fit perfectly and the set looks so trendy. Repeat customer for sure.,IN,3/8/2026,yes,no,yes
dark-green-printed-viscose-blended-midi-dress,Aishwarya Bose,"Lucknow, India",4,Runs slightly small,Nice pick overall. Nice print; fit was slightly loose at the waist. Recommend it.,IN,2/8/2026,yes,no,yes
peacock-printed-viscose-blended-midi-dress-2,Pallavi Bose,"Jaipur, India",5,Fabric is lovely,"Bahut sundar hai, loved it. Flattering fit, great for brunch and dinners. Delivery was quick too.",IN,6/11/2026,yes,no,yes
sky-blue-embroidered-cotton-blended-midi-dress,Vaishnavi Khanna,"Nashik, India",5,Gorgeous!,"Absolutely in love with this! Lovely fabric, twirls so well and feels premium. Will definitely order again.",IN,1/30/2026,yes,no,yes
teal-blue-printed-embroidered-cotton-blended-midi-dress,Ridhima Mehta,"Bengaluru, India",5,Absolutely love it,"Bahut sundar hai, loved it. Perfect length and the print is vibrant. Repeat customer for sure.",IN,1/30/2026,yes,no,yes
peacock-printed-viscose-blended-midi-dress-2,Tara Saxena,"Nashik, India",5,Beautiful piece,"This is now my favourite. Lovely fabric, twirls so well and feels premium. Lovely Lady never disappoints.",IN,5/7/2026,yes,no,yes
black-embroidered-viscose-blended-co-ord-set,Sneha Malhotra,"Chandigarh, India",5,Fabric is lovely,"Bahut sundar hai, loved it. The colour is gorgeous in person and the fit is spot on. Delivery was quick too.",IN,1/22/2026,yes,yes,yes
pink-embroidered-viscose-blended-sleeveless-straight-long-kurta,Charvi Jain,"Ludhiana, India",5,Got so many compliments,"Bahut sundar hai, loved it. The embroidery is delicate and looks really premium. Packaging was lovely.",IN,1/23/2026,yes,no,yes
navy-embroidered-silk-blended-kurta-bottom-dupatta-set,Garima Dubey,"Coimbatore, India",4,Good quality,"Nice pick overall. Good set overall, the bottom was a little long. Recommend it.",IN,6/19/2026,yes,no,yes
green-embroidered-viscose-blended-co-ord-set-2,Anjali Desai,"Visakhapatnam, India",5,Premium quality,Such a beautiful piece. Top and pants both fit perfectly and the set looks so trendy. Adding more to my cart soon.,IN,3/23/2026,yes,no,yes
navy-embroidered-silk-blended-kurta-bottom-dupatta-set-2,Ananya Arora,"Lucknow, India",5,Stunning in person,Such a beautiful piece. Embroidery is rich and the fit of all three pieces is spot on. Lovely Lady never disappoints.,IN,1/28/2026,yes,no,yes
green-solid-viscose-blended-korean-style-co-ord-set,Swati Bhatia,"Indore, India",5,Beautiful piece,So so happy with this one. The colour is gorgeous in person and the fit is spot on. Will definitely order again.,IN,3/19/2026,yes,no,yes
maroon-embroidered-silk-blended-kurta-bottom-dupatta-set-2,Rahul Pandey,"Kochi, India",5,Gorgeous!,"Such a beautiful piece. Complete set, perfect for functions and got so many compliments. Highly recommend to everyone!",IN,3/15/2026,yes,no,yes
purple-embroidered-viscose-silk-blended-co-ord-set,Sakshi Sethi,"Chennai, India",5,Best purchase,Genuinely impressed. Top and pants both fit perfectly and the set looks so trendy. Will definitely order again.,IN,5/8/2026,yes,no,yes
peacock-printed-viscose-blended-midi-dress,Aditya Pillai,"Bhubaneswar, India",4,Good quality,Liked it a lot. Nice print; fit was slightly loose at the waist. Good value for money.,IN,5/5/2026,yes,no,yes
teal-printed-viscose-blended-midi-dress,Kritika Patel,"Chennai, India",5,Stunning in person,Worth every single rupee. The dress flows beautifully and is so comfortable. Will definitely order again.,IN,4/29/2026,yes,no,yes
purple-printed-viscose-blended-midi-dress-3,Pooja Mehta,"Visakhapatnam, India",5,Gorgeous!,Obsessed with this! Perfect length and the print is vibrant. Delivery was quick too.,IN,2/11/2026,yes,no,yes
pink-chikankari-embroidered-viscose-blended-lucknowi-co-ord-set,Payal Desai,"Visakhapatnam, India",5,Absolutely love it,Obsessed with this! The colour is gorgeous in person and the fit is spot on. Packaging was lovely.,IN,5/20/2026,yes,no,yes
maroon-embroidered-silk-blended-kurta-bottom-dupatta-set-4,Tara Bhat,"Indore, India",5,Perfect fit,Genuinely impressed. The colour and the work look so elegant in person. Will definitely order again.,IN,4/17/2026,yes,no,yes
yellow-solid-cotton-satin-co-ord-set,Janhvi Sinha,"Nashik, India",5,Best purchase,Such a beautiful piece. Top and pants both fit perfectly and the set looks so trendy. Adding more to my cart soon.,IN,1/17/2026,yes,no,yes
sky-blue-printed-viscose-blended-midi-dress,Payal Dubey,"Lucknow, India",5,Repeat buyer,Even prettier than the photos. The dress flows beautifully and is so comfortable. Lovely Lady never disappoints.,IN,2/5/2026,yes,no,yes
teal-blue-embroidered-cotton-co-ord-set,Bhavya Saxena,"Pune, India",5,Repeat buyer,"Even prettier than the photos. Such a comfy co-ord, perfect for brunch and travel. Lovely Lady never disappoints.",IN,6/14/2026,yes,no,yes
black-printed-silk-blended-midi-dress,Kritika Banerjee,"Indore, India",5,Gorgeous!,"Bahut sundar hai, loved it. Perfect length and the print is vibrant. Lovely Lady never disappoints.",IN,4/1/2026,yes,no,yes
maroon-printed-silk-blended-midi-dress,Aarohi Dubey,"Vadodara, India",5,Stunning in person,Absolutely in love with this! The dress flows beautifully and is so comfortable. Highly recommend to everyone!,IN,5/21/2026,yes,no,yes
purple-embroidered-cotton-blended-midi-dress,Aishwarya Gupta,"Mumbai, India",4,Happy with it,"Quite happy with this. Good dress, the length was a little long for me. Recommend it.",IN,5/29/2026,yes,no,yes
navy-printed-viscose-blended-midi-dress,Pallavi Iyer,"Bengaluru, India",5,Bahut sundar,"Loved it the moment I opened the parcel. Lovely fabric, twirls so well and feels premium. Highly recommend to everyone!",IN,1/24/2026,yes,no,yes
navy-embroidered-silk-blended-kurta-bottom-dupatta-set-4,Sanya Roy,"Indore, India",4,Happy with it,"Quite happy with this. Good set overall, the bottom was a little long. Good value for money.",IN,3/16/2026,yes,no,yes
purple-printed-viscose-blended-midi-dress-3,Nidhi Sharma,"Kochi, India",5,Exceeded expectations,"Bahut sundar hai, loved it. Lovely fabric, twirls so well and feels premium. Packaging was lovely.",IN,6/1/2026,yes,no,yes
pink-printed-cotton-blended-midi-dress,Anjali Malhotra,"Bengaluru, India",5,Beautiful piece,"Such a beautiful piece. Flattering fit, great for brunch and dinners. Adding more to my cart soon.",IN,1/9/2026,yes,no,yes
white-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set,Nidhi Mishra,"Raipur, India",5,Bahut sundar,Obsessed with this! Embroidery is rich and the fit of all three pieces is spot on. Lovely Lady never disappoints.,IN,5/9/2026,yes,no,yes
golden-coloured-embroidered-viscose-silk-blended-co-ord-set,Mahika Sharma,"Mysuru, India",5,Best purchase,Absolutely in love with this! Top and pants both fit perfectly and the set looks so trendy. Highly recommend to everyone!,IN,5/17/2026,yes,no,yes
pista-embroidered-cotton-blended-midi-dress,Aishwarya Saxena,"Raipur, India",5,Absolutely love it,Loved it the moment I opened the parcel. The dress flows beautifully and is so comfortable. Adding more to my cart soon.,IN,5/20/2026,yes,no,yes
off-white-embroidered-viscose-blended-straight-cut-long-kurta,Siddharth Reddy,"Lucknow, India",5,Absolutely love it,Even prettier than the photos. Length is perfect and the stitching is neat. Adding more to my cart soon.,IN,1/25/2026,yes,no,yes
green-printed-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set-2,Ritika Gupta,"Bengaluru, India",4,Really nice,"Nice pick overall. Nice festive set, colour a touch different from the photo. Recommend it.",IN,1/29/2026,yes,no,yes
pink-solid-viscose-blended-korean-style-co-ord-set-2,Nisha Roy,"Hyderabad, India",4,Pretty and comfy,Good one for the price. Trendy co-ord; colour slightly different from the photo. Would buy again.,IN,5/24/2026,yes,no,yes
green-solid-viscose-blended-korean-style-co-ord-set,Shruti Bhatia,"Lucknow, India",5,Got so many compliments,Even prettier than the photos. Top and pants both fit perfectly and the set looks so trendy. Packaging was lovely.,IN,6/5/2026,yes,no,yes
purple-embroidered-silk-blended-3-4-sleeves-kurta-bottom-dupatta-set,Saloni Mishra,"Delhi, India",5,Absolutely love it,"Loved it the moment I opened the parcel. Complete set, perfect for functions and got so many compliments. Lovely Lady never disappoints.",IN,2/7/2026,yes,no,yes
sea-green-printed-crepe-silk-co-ord-set,Sanya Roy,"Hyderabad, India",5,So elegant,"Bahut sundar hai, loved it. The colour is gorgeous in person and the fit is spot on. Highly recommend to everyone!",IN,1/8/2026,yes,no,yes
teal-blue-embroidered-cotton-blended-midi-dress,Rohan Shetty,"Noida, India",5,Absolutely love it,"Absolutely in love with this! Flattering fit, great for brunch and dinners. Highly recommend to everyone!",IN,5/11/2026,yes,no,yes
white-embroidered-silk-blended-spaghetti-strap-kurta-bottom-dupatta-set-2,Lavanya Dubey,"Kochi, India",5,Premium quality,"Loved it the moment I opened the parcel. Complete set, perfect for functions and got so many compliments. Lovely Lady never disappoints.",IN,5/19/2026,yes,no,yes
black-printed-silk-blended-midi-dress,Lavanya Menon,"Gurugram, India",5,So elegant,Such a beautiful piece. The dress flows beautifully and is so comfortable. Delivery was quick too.,IN,2/15/2026,yes,no,yes
sea-green-embroidered-cotton-co-ord-set,Aarohi Dubey,"Surat, India",5,Gorgeous!,Absolutely in love with this! Top and pants both fit perfectly and the set looks so trendy. Adding more to my cart soon.,IN,6/7/2026,yes,no,yes
green-embroidered-viscose-blended-co-ord-set-2,Sanya Trivedi,"Kochi, India",5,Gorgeous!,"This is now my favourite. Such a comfy co-ord, perfect for brunch and travel. Packaging was lovely.",IN,4/20/2026,yes,no,yes
white-embroidered-viscose-blended-co-ord-set,Simran Sharma,"Bhubaneswar, India",5,Gorgeous!,So so happy with this one. The colour is gorgeous in person and the fit is spot on. Delivery was quick too.,IN,3/19/2026,yes,no,yes
magenta-printed-embroidered-cotton-blended-midi-dress,Swati Pandey,"Chandigarh, India",5,Exceeded expectations,"This is now my favourite. Lovely fabric, twirls so well and feels premium. Adding more to my cart soon.",IN,2/1/2026,yes,no,yes
maroon-embroidered-silk-blended-kurta-bottom-dupatta-set-3,Charvi Iyer,"Lucknow, India",5,Perfect fit,Even prettier than the photos. The colour and the work look so elegant in person. Adding more to my cart soon.,IN,6/20/2026,no,no,yes
turquoise-green-solid-cotton-satin-co-ord-set,Anjali Gupta,"Pune, India",5,Perfect fit,Genuinely impressed. The colour is gorgeous in person and the fit is spot on. Lovely Lady never disappoints.,IN,1/25/2026,yes,no,yes
peach-printed-viscose-blended-midi-dress,Simran Pandey,"Nashik, India",4,Nice for the price,"Quite happy with this. Good dress, the length was a little long for me. Recommend it.",IN,6/19/2026,yes,no,yes
multi-colour-printed-cotton-blended-midi-dress,Rahul Patel,"Visakhapatnam, India",5,Premium quality,"Bahut sundar hai, loved it. Lovely fabric, twirls so well and feels premium. Delivery was quick too.",IN,1/9/2026,yes,no,yes
light-grey-embroidered-viscose-blended-co-ord-set,Riya Goel,"Kochi, India",5,Got so many compliments,"Absolutely in love with this! Such a comfy co-ord, perfect for brunch and travel. Repeat customer for sure.",IN,2/14/2026,yes,no,yes
